,path,height,width,aspect_ratio,r,g,b,h,s,v,error
15542,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f28be3e2-900d-4fc2-811b-ea7d544d775a.png,2244,2868,0.7824267782426778,134.12171369118207,111.37057101907583,74.8963773223249,25.678954975549242,120.85150747569219,134.1316593202515,
15543,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f28ccfb4-4ce4-4512-adac-b77f941ba81c.png,2990,1993,1.5002508780732564,97.70474587477577,94.12569679496968,87.81366337364723,56.67801603270309,40.44756933548356,98.32162199806345,
15544,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f28da53e-8d07-49ce-bcb5-b8c6feddcb75.png,3616,4448,0.8129496402877698,49.952602678642485,43.39557576836761,37.483887806789966,114.75112117855494,80.21502361854985,50.35064288862052,
15545,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f2976374-6d07-45de-b2fd-c587063485c4.png,2990,1997,1.4972458688032049,91.72852556426614,61.93125172708896,30.61163685327322,20.86916980822404,185.65125078922733,91.72909112833129,
15546,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f2a095f3-ef6b-4052-aaa0-21f979cb4a86.png,2040,2990,0.6822742474916388,148.60574431110237,120.53867581480753,72.85955882352941,29.402598531051215,148.8457370975146,148.8424331103679,
15547,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f2a1984f-9914-4a11-91fe-8675d37a32ac.png,2654,2990,0.8876254180602007,190.9964090298483,166.10671076408929,96.67767426210956,31.357907796145405,135.19383539202516,191.05404437801968,
15548,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f2b17086-e4fe-40ef-88ff-c8cd241c9f07.png,3000,4800,0.625,200.5394726388889,167.61472034722223,137.1475226388889,16.506400069444446,100.0938629861111,200.70968291666668,
15549,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f2b29759-74fc-47a5-99d1-6778535bad68.png,2990,2597,1.1513284559106662,108.39447896530986,80.88768040818903,44.27056701648287,23.93507932358278,156.00702006302615,108.39650677460358,
15550,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f2b8c7fa-7942-4deb-8604-cab9aaf38777.png,3696,2208,1.673913043478261,132.88349160275112,112.12087269237405,77.9050468044184,27.636203970018506,115.20173150370161,133.30759776530837,
15551,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f2ba3182-0da7-4f50-98e4-35874e86dfe6.png,2058,2990,0.6882943143812709,141.2874502309285,110.31481533846218,51.51415473021507,30.507696370473656,168.84435500908438,141.51327798200026,
15552,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f2be89e4-9537-467a-ab82-312f3b613194.png,2820,2990,0.9431438127090301,143.74010543418962,113.50906852629332,81.36019983870585,23.055163073127922,118.59778054507935,144.0736488057117,
